,text,label,sents,clean_text,words
507,很喜欢这种剧院的感觉，虽然和其他影院相比上厕所不方便。不过我还是喜欢这种分开的设计,0,"['很喜欢这种剧院的感觉，虽然和其他影院相比上厕所不方便。', '不过我还是喜欢这种分开的设计']",很喜欢这种剧院的感觉虽然和其他影院相比上厕所不方便不过我还是喜欢这种分开的设计,"['很', '喜欢', '这种', '剧院', '的', '感觉', '虽然', '和', '其他', '影院', '相比', '上', '厕所', '不', '方便', '不过', '我', '还是', '喜欢', '这种', '分开', '的', '设计']"
508,很好吃，老板也很热情。还意外收获了很喜欢的零食店地址,0,"['很好吃，老板也很热情。', '还意外收获了很喜欢的零食店地址']",很好吃老板也很热情还意外收获了很喜欢的零食店地址,"['很', '好吃', '老板', '也', '很', '热情', '还', '意外', '收获', '了', '很', '喜欢', '的', '零食', '店', '地址']"
509,环境很好，在商场里面吃饭什么的都很方便，视听也都不错。,0,['环境很好，在商场里面吃饭什么的都很方便，视听也都不错。'],环境很好在商场里面吃饭什么的都很方便视听也都不错,"['环境', '很', '好', '在', '商场', '里面', '吃饭', '什么', '的', '都', '很', '方便', '视听', '也', '都', '不错']"
510,离家里挺近的，经常去看，而且便宜，是小厅的，挺好，不喜欢很多人一起看。,0,['离家里挺近的，经常去看，而且便宜，是小厅的，挺好，不喜欢很多人一起看。'],离家里挺近的经常去看而且便宜是小厅的挺好不喜欢很多人一起看,"['离', '家里', '挺近', '的', '经常', '去', '看', '而且', '便宜', '是', '小厅', '的', '挺', '好', '不', '喜欢', '很多', '人', '一起', '看']"
511,主题是八日言，声光要素是亮点，但实际操作下装置精度需要调整。前一批的对讲机落在房间内导致这一批的对讲收发不灵，浪费了不少时间，比较影响体验的失误。前台帮忙沟通组建的拼团，总体氛围愉快。外面桌游是不太更新了（笑）,0,"['主题是八日言，声光要素是亮点，但实际操作下装置精度需要调整。', '前一批的对讲机落在房间内导致这一批的对讲收发不灵，浪费了不少时间，比较影响体验的失误。', '前台帮忙沟通组建的拼团，总体氛围愉快。', '外面桌游是不太更新了（笑）']",主题是八日言声光要素是亮点但实际操作下装置精度需要调整前一批的对讲机落在房间内导致这一批的对讲收发不灵浪费了不少时间比较影响体验的失误前台帮忙沟通组建的拼团总体氛围愉快外面桌游是不太更新了笑,"['主题', '是', '八日', '言', '声光', '要素', '是', '亮点', '但', '实际操作', '下', '装置', '精度', '需要', '调整', '前', '一批', '的', '对讲机', '落', '在', '房间内', '导致', '这', '一批', '的', '对', '讲', '收发', '不灵', '浪费', '了', '不少', '时间', '比较', '影响', '体验', '的', '失误', '前台', '帮忙', '沟通', '组建', '的', '拼团', '总体', '氛围', '愉快', '外面', '桌游', '是', '不', '太', '更新', '了', '笑']"
512,凭学生证的优惠价格会比较实惠的,0,['凭学生证的优惠价格会比较实惠的'],凭学生证的优惠价格会比较实惠的,"['凭', '学生证', '的', '优惠价格', '会', '比较', '实惠', '的']"
513,已经第二次和朋友来了，比第一次画进步不少，时间山掌控的更好，画的也有长进了，老板很nice 细心指导,0,['已经第二次和朋友来了，比第一次画进步不少，时间山掌控的更好，画的也有长进了，老板很nice 细心指导'],已经第二次和朋友来了比第一次画进步不少时间山掌控的更好画的也有长进了老板很细心指导,"['已经', '第二次', '和', '朋友', '来', '了', '比', '第一次', '画', '进步', '不少', '时间', '山', '掌控', '的', '更好', '画', '的', '也', '有', '长进', '了', '老板', '很', '细心', '指导']"
514,这家外观还可以，服务也不错，环境也好，下次还会来,0,['这家外观还可以，服务也不错，环境也好，下次还会来'],这家外观还可以服务也不错环境也好下次还会来,"['这家', '外观', '还', '可以', '服务', '也', '不错', '环境', '也好', '下次', '还会来']"
515,过生日来糖果群主，去之前就看到有人评价说有点卡，确实有点卡，还有些歌搜不到，都是其他地方能搜到,0,['过生日来糖果群主，去之前就看到有人评价说有点卡，确实有点卡，还有些歌搜不到，都是其他地方能搜到'],过生日来糖果群主去之前就看到有人评价说有点卡确实有点卡还有些歌搜不到都是其他地方能搜到,"['过生日', '来', '糖果', '群主', '去', '之前', '就', '看到', '有人', '评价', '说', '有点', '卡', '确实', '有点', '卡', '还', '有些', '歌', '搜', '不到', '都', '是', '其他', '地方', '能', '搜到']"
516,满意！很喜欢，下次还到这里。理发师小帅理发仔细，很正，很注重细节。,0,"['满意！', '很喜欢，下次还到这里。', '理发师小帅理发仔细，很正，很注重细节。']",满意很喜欢下次还到这里理发师小帅理发仔细很正很注重细节,"['满意', '很', '喜欢', '下次', '还', '到', '这里', '理发师', '小帅', '理发', '仔细', '很', '正', '很', '注重', '细节']"
517,看的imax 巨幕真的很爽 感觉整个影院还是很正规大气的那种,0,['看的imax 巨幕真的很爽 感觉整个影院还是很正规大气的那种'],看的巨幕真的很爽感觉整个影院还是很正规大气的那种,"['看', '的', '巨幕', '真的', '很爽', '感觉', '整个', '影院', '还是', '很', '正规', '大气', '的', '那种']"
518,演出自然还是给力的！缺点是感觉剧院有点旧了 那个电梯真的好小。。厕所也是蛮远的 但是总而言之还是很棒的啦！！,0,"['演出自然还是给力的！', '缺点是感觉剧院有点旧了 那个电梯真的好小。', '。厕所也是蛮远的 但是总而言之还是很棒的啦！', '！']",演出自然还是给力的缺点是感觉剧院有点旧了那个电梯真的好小厕所也是蛮远的但是总而言之还是很棒的啦,"['演出', '自然', '还是', '给力', '的', '缺点', '是', '感觉', '剧院', '有点', '旧', '了', '那个', '电梯', '真的', '好', '小', '厕所', '也', '是', '蛮', '远', '的', '但是', '总而言之', '还是', '很棒', '的', '啦']"
519,这家店一般都会有座位，态度也很好。合生汇的生意越来越好，之后人可能也会更多。品种那么多，专一的人总是每次点同一种。,0,"['这家店一般都会有座位，态度也很好。', '合生汇的生意越来越好，之后人可能也会更多。', '品种那么多，专一的人总是每次点同一种。']",这家店一般都会有座位态度也很好合生汇的生意越来越好之后人可能也会更多品种那么多专一的人总是每次点同一种,"['这家', '店', '一般', '都', '会', '有', '座位', '态度', '也', '很', '好', '合生汇', '的', '生意', '越来越', '好', '之后', '人', '可能', '也', '会', '更', '多', '品种', '那么', '多', '专一', '的', '人', '总是', '每次', '点同', '一种']"
520,每次晚上去都会要经典巧克力，味道一直很好。点单的店员态度满分。只是这家店的空间不是很大，常常满座。总之在五角场这边最方便的一家啦，服务不错。,0,"['每次晚上去都会要经典巧克力，味道一直很好。', '点单的店员态度满分。', '只是这家店的空间不是很大，常常满座。', '总之在五角场这边最方便的一家啦，服务不错。']",每次晚上去都会要经典巧克力味道一直很好点单的店员态度满分只是这家店的空间不是很大常常满座总之在五角场这边最方便的一家啦服务不错,"['每次', '晚上', '去', '都', '会', '要', '经典', '巧克力', '味道', '一直', '很', '好', '点单', '的', '店员', '态度', '满分', '只是', '这家', '店', '的', '空间', '不是', '很大', '常常', '满座', '总之', '在', '五角场', '这边', '最', '方便', '的', '一家', '啦', '服务', '不错']"
521,电影院环境挺好~,0,['电影院环境挺好~'],电影院环境挺好,"['电影院', '环境', '挺', '好']"
522,喜欢店里的萌猫和狗狗～好可爱呀！可惜同学有怕小动物的～不过大家玩的都挺开心的,0,"['喜欢店里的萌猫和狗狗～好可爱呀！', '可惜同学有怕小动物的～不过大家玩的都挺开心的']",喜欢店里的萌猫和狗狗好可爱呀可惜同学有怕小动物的不过大家玩的都挺开心的,"['喜欢', '店里', '的', '萌猫', '和', '狗狗', '好', '可爱', '呀', '可惜', '同学', '有怕', '小', '动物', '的', '不过', '大家', '玩', '的', '都', '挺', '开心', '的']"
523,环境非常棒 静静地看书喝咖啡消磨一下时间非常惬意,0,['环境非常棒 静静地看书喝咖啡消磨一下时间非常惬意'],环境非常棒静静地看书喝咖啡消磨一下时间非常惬意,"['环境', '非常', '棒', '静静地', '看书', '喝咖啡', '消磨', '一下', '时间', '非常', '惬意']"
524,非常不错的体验玩的很开心 店里还养了好几只龙猫很可爱,0,['非常不错的体验玩的很开心 店里还养了好几只龙猫很可爱'],非常不错的体验玩的很开心店里还养了好几只龙猫很可爱,"['非常', '不错', '的', '体验', '玩', '的', '很', '开心', '店里', '还养', '了', '好几只', '龙猫', '很', '可爱']"
525,和朋友一起来的，6号和11号按摩师手法不错，人也很nice，永恒spa环境不错。按摩完整个人都全身舒畅啦！,0,"['和朋友一起来的，6号和11号按摩师手法不错，人也很nice，永恒spa环境不错。', '按摩完整个人都全身舒畅啦！']",和朋友一起来的号和号按摩师手法不错人也很永恒环境不错按摩完整个人都全身舒畅啦,"['和', '朋友', '一', '起来', '的', '号', '和', '号', '按摩师', '手法', '不错', '人', '也', '很', '永恒', '环境', '不错', '按摩', '完整', '个人', '都', '全身', '舒畅', '啦']"
526,纽约芝士蛋糕真的很好吃！星巴克卫生很好，点餐又快，咖啡现磨，赞赞赞！不过热量好高，吃多了会胖哒，呜呜呜～,0,"['纽约芝士蛋糕真的很好吃！', '星巴克卫生很好，点餐又快，咖啡现磨，赞赞赞！', '不过热量好高，吃多了会胖哒，呜呜呜～']",纽约芝士蛋糕真的很好吃星巴克卫生很好点餐又快咖啡现磨赞赞赞不过热量好高吃多了会胖哒呜呜呜,"['纽约', '芝士', '蛋糕', '真的', '很', '好吃', '星巴克', '卫生', '很', '好', '点餐', '又', '快', '咖啡', '现磨', '赞赞赞', '不过', '热量', '好', '高', '吃', '多', '了', '会', '胖', '哒', '呜呜', '呜']"
527,总体尚可 曲库较全 话筒音质还可以 但是隔音真的不敢恭维😱 希望服务员能更热情一点儿～,0,['总体尚可 曲库较全 话筒音质还可以 但是隔音真的不敢恭维😱 希望服务员能更热情一点儿～'],总体尚可曲库较全话筒音质还可以但是隔音真的不敢恭维希望服务员能更热情一点儿,"['总体', '尚可', '曲库', '较', '全', '话筒', '音质', '还', '可以', '但是', '隔音', '真的', '不敢恭维', '希望', '服务员', '能', '更', '热情', '一点儿']"
